# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 35 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.35	1st: 1.41
# Laser Mod Attn:	35 dB
# Delay:	98921 (0, Min for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.010	-0.015	0.001
0.017	-0.009	0.005
0.017	0.001	0.014
0.016	0.001	0.008
0.010	-0.001	0.012
0.015	-0.001	0.023
0.013	-0.011	0.002
-0.003	0.001	0.010
0.005	0.008	0.000
0.004	0.003	0.012
0.008	0.001	0.011
0.003	-0.027	0.013
0.009	-0.017	0.013
0.016	-0.023	-0.024
0.011	-0.017	-0.009
0.013	-0.010	-0.015
0.005	-0.004	-0.005
0.013	-0.002	0.007
0.012	-0.013	0.018
0.013	-0.015	0.005
0.009	-0.012	0.012
0.011	-0.005	0.014
0.016	-0.009	0.008
0.011	-0.015	0.012
0.008	-0.001	0.020
0.014	-0.018	0.001
0.011	-0.013	0.009
0.013	-0.017	0.016
0.005	-0.016	0.013
0.011	-0.017	0.011
0.017	-0.029	-0.018
0.018	-0.034	-0.010
0.015	-0.038	-0.008
0.011	-0.016	-0.001
0.017	-0.017	-0.015
0.013	-0.032	0.003
0.011	-0.024	-0.007
0.004	-0.021	0.000
0.012	-0.010	0.001
0.012	-0.015	-0.006
-0.000	-0.023	0.004
0.010	-0.011	0.014
0.017	-0.020	0.015
0.016	-0.012	0.011
-0.002	-0.026	0.017
0.007	-0.045	0.014
0.011	-0.045	-0.000
0.017	-0.060	-0.017
0.019	-0.084	-0.009
0.004	-0.072	-0.004
0.009	-0.061	0.004
0.014	-0.052	0.007
0.013	-0.035	0.016
0.017	-0.035	0.004
0.010	-0.048	0.011
0.016	-0.047	0.012
0.019	-0.063	0.001
-0.000	-0.085	0.004
0.010	-0.084	0.008
0.012	-0.097	0.011
0.014	-0.123	0.021
0.002	-0.132	0.026
0.007	-0.148	0.017
0.015	-0.143	-0.029
0.012	-0.146	-0.022
0.018	-0.170	-0.027
0.003	-0.189	-0.025
0.010	-0.186	-0.019
0.009	-0.197	-0.025
0.008	-0.241	-0.025
0.009	-0.227	-0.028
0.010	-0.213	-0.026
0.018	-0.194	-0.033
0.011	-0.195	-0.030
0.008	-0.179	-0.025
0.015	-0.178	-0.024
0.011	-0.157	-0.018
0.017	-0.171	-0.016
0.004	-0.167	-0.017
0.017	-0.166	-0.010
0.021	-0.171	-0.029
0.022	-0.177	-0.034
0.011	-0.181	-0.023
0.010	-0.166	-0.024
0.013	-0.193	-0.017
0.011	-0.205	-0.007
0.018	-0.200	-0.014
0.015	-0.193	-0.001
0.022	-0.182	0.001
0.018	-0.174	-0.015
0.004	-0.145	-0.014
0.011	-0.136	-0.013
0.016	-0.166	-0.022
0.010	-0.158	-0.018
-0.005	-0.169	-0.014
0.001	-0.144	-0.015
0.009	-0.162	-0.009
0.013	-0.145	-0.021
0.014	-0.126	-0.033
0.007	-0.154	-0.026
0.013	-0.137	-0.032
0.018	-0.116	-0.022
0.014	-0.129	-0.023
0.021	-0.093	-0.030
0.016	-0.083	-0.016
0.020	-0.074	-0.011
0.016	-0.078	-0.018
0.002	-0.062	-0.018
0.011	-0.063	-0.019
0.014	-0.056	-0.012
0.016	-0.036	-0.000
0.002	-0.050	0.012
0.008	-0.035	0.007
0.011	-0.026	-0.024
0.008	-0.025	-0.010
0.012	-0.046	-0.007
0.001	-0.033	-0.001
0.006	-0.012	-0.003
0.015	-0.008	0.007
0.013	-0.019	0.003
0.009	-0.022	0.011
0.012	-0.024	0.010
0.011	-0.030	0.002
0.004	-0.034	0.007
-0.003	-0.050	0.018
0.008	-0.045	0.011
0.005	-0.025	0.023
0.011	-0.012	0.026
0.001	-0.019	0.019
0.011	-0.019	0.013
0.014	-0.040	-0.013
0.009	-0.036	-0.008
0.006	-0.042	-0.002
0.003	-0.036	0.015
0.011	-0.022	0.012
0.010	-0.026	0.020
0.017	-0.014	0.008
0.005	-0.021	0.018
0.013	-0.008	0.011
0.009	-0.029	-0.002
-0.005	-0.031	0.012
0.005	-0.011	0.018
0.013	-0.021	0.012
0.010	-0.003	0.015
-0.003	-0.004	0.020
0.004	-0.004	0.016
0.009	-0.003	0.010
0.016	-0.017	-0.002
0.017	-0.032	0.000
0.004	-0.022	0.004
0.008	-0.013	0.014
0.014	-0.014	0.019
0.011	-0.019	0.026
0.021	-0.010	0.007
0.014	-0.000	0.013
0.021	0.005	0.012
0.017	-0.011	-0.002
-0.000	-0.001	0.004
0.010	0.009	0.001
0.012	-0.009	0.013
0.009	-0.007	0.016
0.003	-0.014	0.021
0.015	-0.018	0.010
0.023	-0.022	-0.019
0.014	-0.014	-0.009
0.017	-0.014	0.000
0.004	0.003	0.006
0.008	0.002	0.009
0.017	0.009	0.016
0.015	0.005	0.013
0.014	0.004	0.012
0.016	0.006	0.013
0.021	-0.005	0.007
0.015	-0.008	0.010
0.008	0.004	0.015
0.019	0.009	0.006
0.022	0.014	0.014
0.018	0.022	0.018
0.005	0.009	0.012
0.014	0.007	0.005
0.017	-0.008	-0.012
0.014	-0.011	-0.012
0.008	-0.020	0.000
0.006	-0.010	0.005
0.012	0.001	0.014
0.014	-0.003	0.018
0.022	-0.001	0.014
0.014	0.006	0.017
0.020	0.011	0.017
0.022	0.000	0.001
0.009	-0.004	0.008
0.013	0.003	0.008
0.016	-0.001	0.011
0.014	0.000	0.019
0.001	-0.010	0.023
0.006	-0.005	0.016
0.011	0.008	0.007
0.014	-0.007	-0.013
0.012	-0.015	-0.013
-0.000	-0.004	-0.001
0.011	0.002	0.006
0.011	0.004	0.009
0.009	0.001	0.012
0.015	0.006	0.002
0.009	0.019	0.008
0.017	0.015	0.012
0.015	-0.000	-0.005
0.004	0.002	0.010
0.012	0.010	0.004
0.014	0.008	0.013
0.008	0.013	0.018
0.003	-0.003	0.021
0.013	0.004	0.015
0.020	0.002	-0.022
0.014	0.004	-0.003
0.018	0.003	-0.005
0.005	0.002	0.006
0.012	0.008	0.001
0.012	0.018	0.010
0.014	0.011	0.002
0.011	0.014	0.011
0.016	0.017	0.014
0.021	0.007	0.008
0.016	0.001	0.010
0.006	0.011	0.013
0.008	-0.003	0.012
0.009	-0.003	0.023
0.015	0.003	0.024
0.010	0.001	0.007
0.014	0.001	0.009
0.021	-0.017	-0.010
0.010	-0.006	-0.007
0.009	-0.014	0.000
0.004	0.002	0.011
0.011	0.004	0.015
0.008	-0.007	0.026
0.006	0.008	0.025
0.006	0.010	0.024
0.016	0.011	0.022
0.016	0.008	0.006
-0.002	0.009	0.014
0.002	0.013	0.022
0.009	0.004	0.012
0.007	0.009	0.021
-0.009	0.004	0.018
0.003	-0.005	0.014
0.005	-0.000	0.006
0.016	-0.017	-0.004
0.017	-0.026	-0.005
0.003	-0.017	0.005
0.011	-0.004	0.009
0.015	0.006	0.009
0.008	-0.002	0.017
0.015	0.001	0.007
0.011	0.006	0.010
0.017	-0.007	0.004
0.017	-0.021	0.003
0.008	-0.006	0.013
0.014	0.006	0.004
0.014	-0.002	0.009
0.012	-0.005	0.022
-0.001	-0.002	0.020
0.008	0.005	0.012
0.012	-0.013	-0.024
0.009	-0.007	-0.005
0.014	-0.020	-0.009
0.004	-0.014	0.000
0.009	-0.018	0.011
0.019	-0.018	0.016
0.018	-0.026	0.008
0.015	-0.012	0.009
0.016	0.002	0.007
0.016	0.005	-0.004
0.013	0.000	0.003
0.004	0.006	0.016
0.014	-0.004	0.009
0.007	0.002	0.013
0.011	0.012	0.015
0.007	0.011	0.010
0.018	-0.001	0.008
0.022	-0.022	-0.015
0.016	-0.016	-0.012
0.010	-0.021	0.004
0.006	-0.004	0.007
0.008	-0.003	0.016
0.015	-0.009	0.009
0.012	-0.015	0.003
0.010	-0.015	0.002
0.015	-0.010	0.007
0.019	-0.009	-0.006
0.001	-0.011	0.005
0.009	0.002	0.011
0.009	-0.002	0.005
0.009	0.002	0.013
-0.005	-0.017	0.019
0.007	-0.018	0.012
0.011	-0.008	-0.002
0.018	-0.026	-0.016
0.020	-0.031	-0.017
0.005	-0.031	-0.004
0.012	-0.023	0.003
0.019	-0.012	0.002
0.011	-0.012	0.015
0.014	-0.006	0.002
0.009	-0.001	0.002
0.018	-0.005	0.007
0.020	-0.025	-0.005
0.007	-0.016	0.007
0.017	-0.005	0.012
0.018	-0.013	0.016
0.012	0.004	0.028
-0.000	-0.008	0.031
0.008	-0.018	0.029
0.012	-0.021	0.004
0.010	-0.023	0.012
0.015	-0.022	0.004
0.004	-0.010	0.007
0.011	0.001	0.005
0.017	-0.001	0.015
0.014	-0.005	0.008
0.019	0.004	0.007
0.019	0.009	0.017
0.023	0.003	0.000
0.018	0.008	0.005
0.007	0.010	0.020
0.014	-0.005	0.010
0.015	-0.001	0.009
0.017	0.005	0.013
0.015	0.000	0.003
0.018	-0.002	-0.002
0.017	-0.009	-0.015
0.012	-0.012	-0.008
0.002	-0.006	0.004
0.002	-0.017	0.009
0.010	-0.012	0.016
0.009	-0.012	0.024
0.011	-0.007	0.008
0.008	-0.012	0.007
0.018	-0.024	0.003
0.017	-0.041	-0.012
0.002	-0.056	-0.003
0.012	-0.047	0.000
0.012	-0.053	-0.005
0.016	-0.047	0.001
0.001	-0.060	0.012
0.012	-0.048	-0.009
0.014	-0.055	-0.019
0.017	-0.064	-0.036
0.017	-0.070	-0.041
0.003	-0.051	-0.021
0.014	-0.056	-0.007
0.021	-0.054	-0.003
0.014	-0.053	-0.004
0.015	-0.031	-0.014
0.012	-0.027	0.002
0.015	-0.027	-0.002
0.014	-0.031	-0.002
0.002	-0.035	0.005
0.011	-0.029	-0.018
0.010	-0.066	-0.012
0.010	-0.050	-0.002
0.000	-0.051	0.001
0.008	-0.047	-0.005
0.016	-0.036	-0.044
0.015	-0.043	-0.023
0.023	-0.049	-0.017
0.009	-0.056	-0.009
0.014	-0.040	-0.004
0.016	-0.040	0.007
0.013	-0.036	0.009
0.012	-0.019	0.019
0.017	-0.017	0.022
0.021	-0.025	0.002
0.018	-0.010	0.007
0.002	0.003	0.007
0.013	-0.014	-0.002
0.010	-0.012	0.007
0.010	-0.003	0.006
0.014	0.004	-0.001
0.020	0.014	-0.004
0.024	-0.004	-0.021
0.018	-0.005	-0.014
0.009	0.004	-0.005
0.006	0.009	-0.003
0.014	0.011	-0.001
0.016	0.001	-0.006
0.011	0.007	-0.005
0.007	0.007	0.005
0.014	0.008	0.015
0.012	-0.003	0.011
-0.003	-0.007	0.022
0.004	0.005	0.023
0.005	-0.003	0.015
0.009	0.005	0.021
-0.001	-0.005	0.028
0.004	-0.010	0.026
0.011	-0.003	0.022
0.015	-0.018	0.004
0.015	-0.025	-0.005
0.001	-0.011	0.007
0.012	-0.003	0.014
0.012	0.002	0.014
0.009	-0.007	0.024
0.018	-0.007	0.019
0.013	0.002	0.019
0.016	-0.007	0.022
0.011	-0.017	0.010
0.002	-0.000	0.016
0.008	0.008	0.010
0.010	-0.003	0.017
0.008	0.005	0.029
0.000	0.003	0.026
0.006	-0.012	0.023
0.015	-0.014	-0.001
0.013	-0.015	0.001
0.015	-0.008	0.000
0.003	-0.004	0.009
0.012	0.001	0.013
0.018	0.007	0.017
0.016	0.004	0.008
0.010	-0.002	0.008
0.012	0.009	0.013
0.018	0.002	-0.002
0.018	0.000	0.009
0.009	-0.001	0.015
0.014	-0.002	0.009
0.013	0.005	0.016
0.014	0.017	0.021
0.014	0.005	0.018
0.017	0.010	0.006
0.022	0.003	-0.016
0.024	-0.003	-0.026
0.012	-0.001	-0.012
0.009	0.015	0.000
0.013	0.017	0.003
0.014	0.008	0.012
0.012	0.013	0.006
0.005	0.011	0.013
0.014	0.014	0.014
0.013	0.002	0.015
-0.003	0.001	0.014
0.008	-0.009	0.019
0.008	-0.011	0.017
0.013	-0.009	0.018
0.004	-0.011	0.024
0.011	-0.005	0.016
0.017	0.004	0.014
0.018	-0.013	-0.011
0.021	-0.023	-0.005
0.004	-0.020	0.002
0.010	-0.008	0.012
0.013	0.004	0.014
0.008	0.000	0.017
0.012	0.011	0.006
0.015	0.008	0.008
0.017	0.007	0.008
0.013	0.000	-0.003
0.001	0.005	0.007
0.012	0.016	0.004
0.012	0.009	0.010
0.007	0.019	0.014
-0.000	0.019	0.020
0.007	0.009	0.020
0.016	0.008	0.006
0.018	0.001	0.019
0.016	-0.007	0.016
0.009	0.001	0.015
0.013	0.002	0.021
0.016	0.010	0.027
0.014	0.010	0.019
0.010	0.013	0.023
0.010	0.007	0.028
0.014	-0.001	0.012
0.017	0.002	0.018
0.009	0.009	0.016
0.015	0.003	0.009
0.009	-0.009	0.020
0.014	-0.008	0.021
0.015	-0.004	0.013
0.023	0.010	-0.001
0.028	0.008	-0.026
0.020	-0.006	-0.024
0.010	0.004	-0.005
0.007	0.013	-0.001
0.009	0.019	0.004
0.009	0.012	0.009
0.008	0.013	0.007
0.002	0.014	0.001
0.011	0.015	0.012
0.012	0.015	0.003
-0.000	0.013	0.010
0.008	0.017	0.017
0.013	-0.001	0.014
0.010	0.001	0.016
-0.004	-0.007	0.017
0.005	-0.009	0.009
0.009	-0.007	0.014
0.013	-0.016	-0.009
0.011	-0.022	-0.012
-0.000	-0.008	-0.002
0.009	-0.004	0.008
0.017	-0.003	0.016
0.009	-0.011	0.017
0.016	-0.005	0.009
0.019	0.009	0.014
0.021	0.012	0.013
0.019	-0.003	-0.001
0.008	-0.008	0.006
0.015	0.005	0.001
0.015	0.003	0.005
0.012	0.012	0.013
-0.000	0.004	0.017
0.006	-0.005	0.015
0.015	-0.010	0.001
0.018	-0.021	0.002
0.014	-0.020	-0.004
0.007	-0.005	0.007
0.015	-0.011	0.006
0.017	-0.003	0.010
0.012	-0.007	0.002
0.015	-0.005	0.011
0.014	-0.001	0.012
0.021	-0.003	-0.003
0.019	0.004	0.007
0.014	0.004	0.018
0.021	-0.003	0.009
0.016	0.006	0.019
0.016	0.011	0.018
0.014	0.012	0.016
0.017	0.004	0.006
0.023	-0.002	-0.017
0.017	-0.010	-0.018
0.017	-0.008	-0.005
0.013	-0.004	0.002
0.017	-0.009	0.007
0.019	-0.011	0.010
0.018	-0.004	0.002
0.013	0.003	0.005
0.020	0.003	0.003
0.023	0.001	-0.001
0.005	0.006	0.009
0.013	0.013	0.013
0.011	0.014	0.010
0.012	0.015	0.011
0.003	0.000	0.016
0.013	-0.001	0.013
0.019	0.000	0.005
0.022	-0.014	-0.008
0.020	-0.027	-0.009
0.004	-0.017	-0.002
0.008	-0.011	0.006
0.017	-0.002	0.008
0.011	-0.014	0.015
0.018	-0.009	0.011
0.022	-0.004	0.013
0.023	0.002	0.014
0.020	-0.009	0.003
0.007	-0.016	0.006
0.011	-0.002	-0.000
0.017	-0.009	0.011
0.010	0.010	0.021
-0.002	-0.000	0.024
0.007	-0.001	0.019
0.015	-0.007	0.007
0.017	-0.013	0.015
0.016	-0.017	0.002
0.011	-0.005	0.012
0.017	0.001	0.015
0.019	0.013	0.016
0.021	0.011	0.010
0.014	0.016	0.006
0.020	0.022	0.009
0.024	0.008	-0.009
0.020	0.014	0.002
0.007	0.014	0.017
0.012	0.010	0.007
0.010	0.013	0.017
0.009	0.015	0.022
0.009	0.017	0.018
0.016	0.006	0.015
0.021	-0.005	-0.009
0.017	-0.011	-0.008
0.019	-0.001	0.000
0.015	0.008	0.007
0.019	0.008	0.012
0.014	0.004	0.011
0.015	0.006	0.005
0.006	0.008	0.016
0.015	0.013	0.018
0.013	0.004	0.016
0.003	0.003	0.021
0.007	0.006	0.025
0.010	0.008	0.021
0.011	0.009	0.019
0.003	-0.004	0.022
0.010	-0.003	0.010
0.018	-0.003	0.001
0.022	-0.017	-0.004
0.020	-0.022	-0.004
0.007	-0.012	-0.001
0.014	0.001	0.005
0.018	0.004	0.011
0.014	0.002	0.022
0.016	0.009	0.011
0.018	0.010	0.011
0.022	0.008	0.012
0.021	-0.009	0.004
0.013	0.007	0.012
0.019	0.015	0.014
0.021	0.016	0.023
0.011	0.023	0.026
0.002	0.016	0.026
0.008	0.018	0.016
0.016	0.016	-0.004
0.014	-0.008	0.010
0.014	-0.006	0.010
0.013	0.002	0.017
0.021	0.012	0.021
0.017	0.010	0.030
0.016	0.010	0.015
0.016	0.013	0.015
0.013	0.019	0.014
0.018	0.011	0.003
0.014	0.010	0.015
0.013	0.022	0.019
0.016	0.013	0.014
0.016	0.016	0.008
0.018	0.018	0.015
0.020	0.011	0.006
0.023	0.007	0.012
0.024	0.002	-0.015
0.025	-0.009	-0.014
0.025	-0.001	-0.002
0.017	0.005	0.007
0.020	-0.003	0.021
0.019	-0.017	0.021
0.019	-0.007	0.016
0.014	-0.011	0.011
0.015	0.001	0.012
0.018	-0.012	0.010
0.000	-0.005	0.018
0.011	0.002	0.022
0.008	-0.001	0.010
0.014	0.015	0.008
0.001	0.003	0.017
0.011	-0.005	0.014
0.012	-0.001	0.010
0.016	-0.019	-0.005
0.019	-0.036	-0.018
0.002	-0.014	-0.026
0.011	-0.007	-0.023
0.018	-0.012	-0.014
0.011	-0.023	-0.004
0.014	-0.020	-0.003
0.006	-0.018	-0.006
0.014	-0.005	-0.006
0.019	-0.033	-0.006
0.006	-0.045	0.005
0.018	-0.049	-0.012
0.015	-0.043	0.003
0.014	-0.028	0.008
0.007	-0.042	0.007
0.011	-0.038	-0.001
0.013	-0.031	-0.023
0.014	-0.041	-0.010
0.010	-0.051	-0.017
0.006	-0.050	-0.022
0.012	-0.062	-0.017
0.017	-0.068	-0.011
0.020	-0.049	-0.018
0.020	-0.042	-0.015
0.020	-0.040	-0.008
0.024	-0.045	-0.021
0.015	-0.039	-0.008
0.011	-0.033	-0.003
0.016	-0.047	-0.011
0.015	-0.054	-0.018
0.012	-0.043	-0.012
0.003	-0.040	-0.019
0.010	-0.030	-0.020
0.019	-0.024	-0.039
0.017	-0.030	-0.037
0.011	-0.020	-0.027
0.009	-0.023	-0.015
0.016	-0.032	-0.003
0.012	-0.053	-0.000
0.012	-0.056	-0.009
0.007	-0.057	-0.005
0.014	-0.046	0.000
0.014	-0.046	-0.000
-0.001	-0.045	0.004
0.005	-0.035	0.010
0.007	-0.028	0.011
0.011	-0.023	0.014
0.002	-0.022	0.014
0.010	-0.032	0.005
0.020	-0.019	0.001
0.021	-0.029	-0.006
0.020	-0.044	-0.008
0.005	-0.047	-0.000
0.013	-0.029	0.001
0.016	-0.018	-0.006
0.011	-0.019	0.007
0.015	-0.014	0.003
0.013	-0.014	0.009
0.020	-0.011	0.006
0.017	-0.025	-0.001
0.002	-0.032	-0.004
0.010	-0.023	-0.005
0.010	-0.033	-0.001
0.008	-0.032	0.002
-0.002	-0.024	0.001
0.007	-0.024	0.006
0.011	-0.015	-0.028
0.011	-0.029	-0.023
0.012	-0.030	-0.024
0.006	-0.023	-0.006
0.013	-0.030	0.009
0.015	-0.027	0.013
0.011	-0.026	0.006
0.010	-0.025	0.006
0.013	-0.012	-0.003
0.022	-0.023	-0.020
0.017	-0.018	-0.008
0.013	-0.013	0.003
0.014	-0.020	-0.000
0.016	-0.009	0.006
0.010	-0.009	0.011
-0.002	-0.013	0.010
0.008	-0.011	0.009
0.015	-0.007	-0.018
0.016	-0.019	-0.015
0.013	-0.009	-0.007
0.008	-0.007	-0.020
0.015	-0.009	-0.010
0.014	-0.010	0.001
0.018	0.002	-0.002
0.018	0.002	0.002
0.019	0.003	0.010
0.019	-0.004	0.001
0.003	-0.025	-0.000
0.012	-0.006	0.005
0.011	0.000	0.004
0.014	0.001	0.007
0.003	-0.003	0.023
0.009	-0.029	0.012
0.012	-0.019	-0.001
0.017	-0.040	-0.009
0.012	-0.040	-0.012
0.005	-0.027	0.003
0.012	-0.021	0.009
0.018	-0.020	0.013
0.011	-0.021	0.022
0.017	-0.026	0.011
0.014	-0.034	0.017
0.021	-0.023	0.017
0.013	-0.033	0.009
0.000	-0.038	0.011
0.015	-0.033	-0.001
0.015	-0.033	0.006
0.014	-0.009	0.013
0.007	-0.014	0.022
0.014	-0.030	0.019
0.021	-0.038	-0.018
0.021	-0.042	-0.012
0.020	-0.046	-0.016
0.010	-0.031	-0.012
0.016	-0.019	-0.002
0.013	-0.017	0.010
0.013	-0.014	0.010
0.012	-0.007	0.008
0.011	-0.008	0.019
0.017	-0.006	-0.005
0.016	0.004	0.001
0.008	0.011	0.011
0.013	-0.001	0.007
0.013	0.001	0.016
0.007	0.007	0.006
-0.002	-0.006	-0.003
0.006	-0.010	0.011
0.011	-0.019	-0.021
0.015	-0.050	-0.024
0.009	-0.027	-0.006
0.011	-0.020	-0.002
0.016	-0.031	0.002
0.019	-0.027	0.010
0.021	-0.018	0.003
0.016	-0.008	-0.009
0.018	-0.001	-0.002
0.017	-0.022	-0.026
0.002	-0.020	-0.001
0.008	-0.011	0.009
0.011	-0.004	0.015
0.014	0.000	0.019
0.010	-0.029	0.014
0.017	-0.024	0.004
0.026	-0.009	0.002
0.025	-0.028	-0.016
0.023	-0.026	-0.011
0.011	-0.014	0.001
0.017	-0.019	0.001
0.022	-0.010	0.011
0.017	-0.007	0.018
0.021	-0.015	0.004
0.012	-0.018	0.004
0.019	-0.004	0.007
0.013	-0.017	0.003
0.004	-0.009	0.011
0.009	0.003	0.007
0.012	-0.001	0.016
0.010	0.011	0.017
0.003	0.009	0.011
0.008	-0.003	0.007
0.012	0.006	-0.036
0.009	-0.021	-0.018
0.004	-0.027	-0.018
0.000	-0.020	-0.003
0.007	-0.006	0.005
0.005	-0.007	0.004
0.009	-0.007	0.002
0.008	0.001	0.012
0.010	0.012	0.008
0.016	0.000	-0.017
0.012	0.003	-0.002
0.007	0.002	0.013
0.015	-0.006	0.004
0.019	-0.008	0.007
0.015	0.004	0.016
0.009	0.012	0.011
0.011	0.004	0.015
0.021	-0.000	-0.019
0.019	-0.010	-0.016
0.016	-0.011	-0.001
0.011	-0.003	0.009
0.016	0.012	0.009
0.017	0.004	0.017
0.015	0.011	0.011
0.020	0.008	0.013
0.021	0.012	0.019
0.018	0.008	0.004
0.005	0.002	0.014
0.011	0.002	0.019
0.015	0.007	0.011
0.014	0.017	0.015
0.005	0.007	0.017
0.012	0.003	0.014
0.018	0.006	0.013
0.024	-0.008	-0.002
0.019	-0.015	-0.003
0.004	-0.003	0.010
0.011	-0.002	0.008
0.015	0.006	0.016
0.014	-0.007	0.020
0.017	-0.007	0.012
0.012	-0.004	0.015
0.022	0.007	0.004
0.014	-0.012	-0.002
0.001	-0.003	0.007
0.007	0.009	0.005
0.009	0.005	0.015
0.007	0.015	0.019
-0.002	0.009	0.024
0.006	0.006	0.011
0.009	0.012	-0.025
0.012	-0.010	-0.005
0.011	-0.011	-0.003
0.006	-0.006	0.006
0.015	-0.003	0.016
0.017	-0.001	0.011
0.016	-0.008	0.001
0.014	-0.002	0.007
0.011	-0.000	0.016
0.018	-0.012	-0.001
0.012	0.005	0.006
0.009	0.008	0.011
0.014	0.007	0.008
0.017	0.006	0.013
0.009	0.010	0.019
-0.001	0.001	0.014
0.008	0.002	0.019
0.014	-0.002	-0.009
0.016	-0.006	-0.009
0.011	-0.003	-0.002
0.009	0.007	0.004
0.013	0.006	0.014
0.013	0.002	0.017
0.012	0.020	0.002
0.015	0.017	0.008
0.016	0.013	0.013
0.018	0.004	-0.009
0.007	0.001	0.004
0.009	0.008	0.014
0.009	0.001	0.020
0.017	0.003	0.027
0.005	-0.002	0.031
0.007	-0.001	0.022
0.015	-0.009	0.015
0.014	-0.017	-0.006
0.017	-0.026	-0.004
0.004	-0.009	0.005
0.010	-0.004	0.016
0.015	0.008	0.019
0.010	0.006	0.025
0.014	0.007	0.012
0.005	0.008	0.012
0.013	0.007	0.004
0.009	-0.018	0.006
0.002	-0.005	0.010
0.009	-0.000	0.005
0.017	0.006	0.009
0.012	0.013	0.016
0.001	0.014	0.021
0.010	0.009	0.019
0.018	0.014	-0.015
0.016	-0.001	-0.001
0.014	-0.009	0.002
0.007	-0.002	0.008
0.015	0.006	0.013
0.012	0.011	0.016
0.013	-0.001	0.011
0.012	0.005	0.016
0.012	0.009	0.006
0.020	0.010	-0.008
0.014	-0.005	0.001
0.008	-0.002	0.008
0.012	-0.013	-0.007
0.016	-0.000	0.002
0.016	-0.004	0.006
0.003	-0.015	0.009
0.007	-0.011	-0.002
0.016	-0.012	-0.032
0.016	-0.023	-0.028
0.012	-0.037	-0.009
0.008	-0.028	-0.001
0.015	-0.016	-0.006
0.016	-0.012	-0.010
0.014	-0.010	-0.007
0.014	-0.010	0.004
0.015	-0.020	0.012
0.017	-0.021	-0.011
0.005	-0.026	-0.000
0.006	-0.030	0.003
0.007	-0.028	0.006
0.005	-0.036	0.013
-0.003	-0.033	0.017
0.010	-0.039	0.011
0.012	-0.033	0.010
0.017	-0.034	-0.015
0.020	-0.042	-0.009
0.012	-0.025	-0.008
0.011	-0.015	0.001
0.016	-0.015	0.009
0.007	-0.017	0.010
0.012	-0.025	0.004
0.007	-0.021	0.005
0.014	-0.013	0.003
0.005	-0.019	-0.000
-0.003	-0.021	0.011
0.010	-0.015	0.004
0.011	-0.026	0.016
0.010	-0.016	0.012
-0.001	-0.015	0.022
0.009	-0.022	0.017
0.011	-0.032	-0.019
0.013	-0.049	-0.005
0.011	-0.044	0.008
0.003	-0.038	0.015
0.008	-0.027	0.021
0.008	-0.016	0.029
0.008	-0.024	0.014
0.007	-0.025	0.017
0.010	-0.016	0.015
0.017	-0.029	-0.008
0.014	-0.029	-0.005
0.006	-0.015	-0.007
0.014	-0.016	-0.005
0.015	-0.017	0.000
0.012	0.001	0.006
0.003	-0.016	-0.006
0.012	-0.022	0.009
0.015	-0.030	-0.022
0.015	-0.027	-0.019
0.012	-0.036	-0.004
0.008	-0.023	-0.003
0.014	-0.022	-0.006
0.012	-0.028	-0.001
0.012	-0.027	-0.003
0.012	-0.025	0.004
0.015	-0.025	0.010
0.014	-0.033	-0.012
0.007	-0.033	0.000
0.012	-0.034	0.003
0.010	-0.030	0.002
0.008	-0.017	0.007
0.004	-0.029	0.015
0.013	-0.034	0.004
0.021	-0.022	0.006
0.018	-0.028	-0.006
0.024	-0.038	-0.010
0.015	-0.019	-0.011
0.020	-0.045	-0.007
0.020	-0.046	-0.003
0.020	-0.047	0.001
0.021	-0.028	-0.003
0.023	-0.030	-0.003
0.027	-0.032	-0.004
0.018	-0.059	-0.002
0.008	-0.055	-0.009
0.014	-0.049	-0.021
0.011	-0.043	-0.014
0.008	-0.031	-0.019
0.003	-0.034	-0.004
0.005	-0.049	-0.006
0.012	-0.035	-0.047
0.011	-0.062	-0.033
0.007	-0.064	-0.018
-0.001	-0.059	-0.012
0.005	-0.059	-0.017
-0.001	-0.040	-0.006
0.000	-0.038	-0.004
0.005	-0.029	-0.001
0.009	-0.030	0.003
0.015	-0.028	-0.015
0.008	-0.023	-0.003
0.002	-0.017	0.009
0.009	-0.026	0.001
0.013	-0.031	0.006
0.012	-0.015	0.014
0.004	-0.008	0.011
0.006	-0.007	0.018
0.010	-0.009	-0.014
0.016	-0.017	-0.019
0.009	-0.021	-0.010
0.008	-0.013	-0.012
0.014	-0.014	-0.000
0.016	-0.012	0.007
0.021	-0.008	0.003
0.018	0.003	0.012
0.019	0.007	0.014
0.018	0.005	-0.008
0.009	0.005	0.005
0.009	0.009	0.004
0.011	0.005	0.001
