# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 37 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.09	1st: 1.10
# Laser Mod Attn:	36 dB
# Delay:	98291 (0, Min for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.009	-0.007	-0.003
0.017	0.008	0.007
0.011	0.004	-0.002
0.020	0.015	-0.013
0.014	0.018	-0.016
0.018	0.024	-0.002
0.004	0.009	0.001
0.006	0.018	0.002
0.010	0.015	0.008
0.013	0.016	-0.003
0.015	0.026	-0.008
0.020	0.003	-0.018
0.024	0.005	-0.014
0.020	0.012	-0.027
0.018	0.013	-0.015
0.015	-0.005	-0.036
0.021	0.004	-0.019
0.020	0.006	-0.009
0.019	0.008	-0.017
0.021	-0.006	-0.024
0.027	0.003	-0.010
0.017	0.009	-0.000
0.016	-0.001	-0.014
0.007	0.000	-0.008
0.011	0.005	-0.003
0.016	0.011	0.002
0.020	0.010	0.000
0.020	-0.000	0.003
0.019	0.005	0.000
0.018	0.005	-0.006
0.013	0.010	-0.013
0.002	0.009	-0.000
0.004	-0.024	-0.005
0.012	-0.016	-0.005
0.012	-0.012	-0.008
0.009	-0.009	-0.029
0.014	-0.014	-0.042
0.007	-0.008	-0.025
0.005	-0.002	-0.022
0.004	-0.019	-0.032
0.004	-0.024	-0.030
0.004	-0.019	-0.019
0.008	-0.024	-0.011
0.009	-0.010	-0.030
0.017	-0.006	-0.029
0.019	0.005	-0.027
0.020	0.016	-0.028
0.006	0.019	-0.021
-0.000	0.007	-0.013
0.004	-0.023	-0.013
0.010	-0.033	-0.012
0.016	-0.032	-0.017
0.010	-0.036	-0.020
0.014	-0.020	-0.031
0.010	-0.007	-0.029
0.015	-0.005	-0.053
0.004	-0.023	-0.041
0.001	-0.020	-0.027
0.001	-0.009	-0.022
0.010	-0.008	-0.020
0.011	-0.004	-0.031
0.021	-0.020	-0.050
0.020	-0.018	-0.050
0.018	-0.020	-0.073
0.017	-0.006	-0.052
0.011	-0.029	-0.051
0.019	-0.017	-0.064
0.018	-0.012	-0.060
0.012	-0.018	-0.053
0.019	-0.032	-0.078
0.022	-0.032	-0.060
0.022	-0.021	-0.065
0.013	-0.037	-0.077
0.001	-0.043	-0.072
0.000	-0.051	-0.087
0.005	-0.052	-0.076
0.014	-0.059	-0.060
0.013	-0.067	-0.058
0.016	-0.069	-0.082
0.013	-0.062	-0.078
0.010	-0.064	-0.110
0.000	-0.067	-0.085
0.007	-0.071	-0.099
0.009	-0.081	-0.115
0.010	-0.097	-0.128
0.007	-0.095	-0.122
0.017	-0.102	-0.142
0.012	-0.082	-0.148
0.012	-0.068	-0.144
0.009	-0.135	-0.142
0.007	-0.120	-0.142
0.004	-0.134	-0.171
0.009	-0.144	-0.170
0.009	-0.156	-0.186
0.017	-0.218	-0.216
0.023	-0.188	-0.221
0.024	-0.193	-0.215
0.006	-0.167	-0.266
0.001	-0.154	-0.260
0.005	-0.178	-0.288
0.008	-0.182	-0.279
0.016	-0.204	-0.234
0.011	-0.194	-0.256
0.017	-0.202	-0.245
0.008	-0.204	-0.233
0.019	-0.197	-0.204
0.006	-0.197	-0.204
0.004	-0.192	-0.202
0.006	-0.192	-0.186
0.013	-0.170	-0.165
0.021	-0.150	-0.177
0.022	-0.159	-0.195
0.027	-0.159	-0.184
0.017	-0.147	-0.207
0.010	-0.150	-0.258
0.009	-0.174	-0.251
0.016	-0.187	-0.249
0.017	-0.160	-0.213
0.018	-0.152	-0.213
0.013	-0.143	-0.208
0.020	-0.129	-0.200
0.014	-0.115	-0.202
0.013	-0.096	-0.199
0.003	-0.103	-0.194
-0.000	-0.111	-0.186
0.008	-0.112	-0.178
0.010	-0.115	-0.187
0.015	-0.124	-0.165
0.019	-0.149	-0.200
0.018	-0.186	-0.198
0.010	-0.160	-0.251
0.002	-0.166	-0.242
0.006	-0.170	-0.228
0.014	-0.175	-0.234
0.009	-0.201	-0.229
0.008	-0.200	-0.254
0.012	-0.196	-0.243
0.007	-0.251	-0.219
0.006	-0.257	-0.234
0.006	-0.251	-0.247
0.002	-0.253	-0.242
0.002	-0.224	-0.236
0.013	-0.216	-0.247
0.014	-0.187	-0.248
0.021	-0.218	-0.224
0.023	-0.205	-0.227
0.026	-0.196	-0.215
0.010	-0.216	-0.283
0.003	-0.241	-0.263
0.005	-0.230	-0.274
0.011	-0.215	-0.296
0.014	-0.192	-0.279
0.010	-0.192	-0.289
0.013	-0.193	-0.260
0.012	-0.230	-0.220
0.012	-0.209	-0.192
0.006	-0.205	-0.213
0.003	-0.175	-0.176
0.006	-0.145	-0.182
0.015	-0.120	-0.159
0.017	-0.114	-0.156
0.021	-0.128	-0.185
0.025	-0.116	-0.170
0.019	-0.107	-0.171
0.007	-0.106	-0.146
0.009	-0.138	-0.131
0.008	-0.156	-0.153
0.004	-0.134	-0.160
0.006	-0.113	-0.180
0.012	-0.102	-0.171
0.014	-0.105	-0.144
0.013	-0.123	-0.163
0.014	-0.126	-0.137
0.004	-0.123	-0.139
0.001	-0.127	-0.125
0.009	-0.110	-0.143
0.013	-0.102	-0.144
0.012	-0.096	-0.125
0.016	-0.114	-0.118
0.018	-0.103	-0.118
0.014	-0.097	-0.132
0.004	-0.073	-0.104
0.008	-0.131	-0.111
0.016	-0.103	-0.104
0.017	-0.072	-0.096
0.017	-0.053	-0.105
0.021	-0.053	-0.105
0.013	-0.044	-0.097
0.012	-0.034	-0.070
0.011	-0.043	-0.084
0.009	-0.040	-0.063
0.002	-0.036	-0.073
0.011	-0.063	-0.059
0.008	-0.042	-0.073
0.012	-0.035	-0.080
0.019	-0.033	-0.077
0.015	-0.031	-0.090
0.005	-0.019	-0.072
-0.009	-0.044	-0.068
0.005	-0.062	-0.066
0.011	-0.046	-0.047
0.018	-0.037	-0.035
0.015	-0.030	-0.048
0.019	-0.022	-0.052
0.007	-0.019	-0.049
0.010	-0.032	-0.057
0.007	-0.053	-0.060
-0.000	-0.059	-0.049
0.004	-0.071	-0.041
0.010	-0.052	-0.085
0.014	-0.039	-0.072
0.019	-0.037	-0.068
0.019	-0.033	-0.063
0.016	-0.028	-0.066
0.004	-0.026	-0.069
0.002	-0.047	-0.051
0.011	-0.036	-0.046
0.013	-0.022	-0.047
0.008	-0.026	-0.055
0.011	-0.023	-0.050
0.018	-0.026	-0.037
0.011	-0.012	-0.045
0.013	-0.012	-0.040
0.004	-0.008	-0.047
0.003	-0.016	-0.056
0.010	-0.010	-0.049
0.010	-0.013	-0.053
0.014	-0.015	-0.055
0.016	-0.011	-0.062
0.018	0.000	-0.049
0.011	0.009	-0.052
0.003	-0.017	-0.034
0.007	-0.034	-0.053
0.017	-0.020	-0.042
0.020	-0.015	-0.054
0.020	-0.003	-0.047
0.022	-0.012	-0.056
0.013	0.001	-0.047
0.015	0.013	-0.026
0.014	0.002	-0.041
0.011	0.011	-0.037
0.005	0.013	-0.020
0.009	-0.007	-0.013
0.010	0.001	-0.051
0.015	-0.003	-0.045
0.019	0.001	-0.037
0.019	0.004	-0.027
0.006	0.004	-0.022
-0.002	0.003	-0.012
0.006	-0.024	-0.014
0.013	-0.018	-0.008
0.019	-0.015	0.001
0.016	-0.012	-0.010
0.017	-0.009	-0.011
0.010	-0.026	-0.008
0.010	-0.034	-0.001
0.009	-0.034	-0.005
0.004	-0.021	0.010
0.010	-0.015	-0.002
0.019	-0.015	-0.004
0.022	-0.013	-0.024
0.027	-0.012	-0.031
0.029	0.002	-0.013
0.017	0.010	-0.025
0.008	0.008	-0.016
0.005	-0.022	0.001
0.014	-0.012	0.002
0.013	-0.000	-0.014
0.012	0.003	-0.021
0.016	-0.008	-0.025
0.018	-0.001	-0.015
0.014	-0.013	-0.013
0.013	-0.010	-0.011
0.008	-0.007	-0.009
0.006	0.005	0.004
0.014	0.003	-0.017
0.017	-0.005	-0.017
0.020	-0.010	-0.016
0.018	-0.009	-0.016
0.019	-0.003	-0.007
0.013	-0.001	-0.005
0.006	-0.003	0.004
0.008	-0.022	-0.000
0.012	-0.006	0.006
0.016	-0.004	0.000
0.016	-0.000	-0.009
0.016	-0.009	-0.015
0.006	-0.005	-0.007
0.005	0.006	0.003
0.004	-0.018	-0.005
0.004	-0.014	0.002
0.002	-0.003	-0.006
0.013	0.002	0.011
0.012	0.003	0.001
0.014	0.005	-0.011
0.019	-0.002	-0.026
0.021	-0.000	-0.026
0.008	0.007	-0.012
0.002	0.000	-0.011
0.007	-0.018	-0.012
0.009	-0.016	-0.002
0.020	-0.012	0.008
0.016	-0.014	-0.013
0.018	-0.007	-0.019
0.016	-0.001	-0.021
0.017	0.004	-0.018
0.012	-0.014	-0.015
0.007	-0.006	-0.003
0.005	0.004	0.007
0.010	0.004	0.001
0.012	0.007	0.001
0.015	-0.015	-0.007
0.023	-0.005	0.003
0.020	0.009	-0.007
0.006	0.013	0.001
0.007	-0.008	-0.001
0.016	-0.007	0.005
0.019	-0.005	-0.001
0.019	0.002	-0.008
0.018	0.001	-0.018
0.027	0.008	-0.009
0.018	0.015	0.000
0.024	0.019	-0.001
0.011	0.011	0.000
0.005	0.015	0.001
0.012	0.027	0.006
0.012	0.022	-0.001
0.017	0.007	0.006
0.020	0.004	-0.006
0.014	0.008	-0.001
0.009	0.005	-0.010
0.003	0.001	0.000
0.008	-0.016	0.004
0.012	-0.003	0.004
0.011	0.004	0.002
0.010	0.013	-0.009
0.014	0.003	-0.018
0.016	-0.006	-0.009
0.014	-0.001	-0.002
0.009	-0.018	-0.006
0.003	-0.007	-0.001
0.000	-0.008	0.002
0.008	-0.019	0.001
0.007	-0.003	-0.006
0.018	-0.007	-0.000
0.019	-0.000	-0.010
0.018	0.004	-0.016
0.004	0.013	-0.013
-0.001	0.002	-0.008
0.003	-0.020	-0.006
0.009	-0.012	0.004
0.017	-0.017	0.003
0.011	-0.015	-0.008
0.017	-0.014	-0.011
0.014	-0.004	-0.002
0.013	0.008	-0.006
0.009	-0.003	-0.013
-0.000	-0.003	-0.009
0.010	-0.000	0.004
0.013	-0.007	-0.006
0.016	-0.012	-0.006
0.019	-0.017	-0.014
0.020	-0.005	-0.014
0.011	-0.010	-0.021
-0.005	-0.003	-0.009
-0.003	-0.037	-0.005
0.002	-0.029	0.004
0.009	-0.018	-0.007
0.010	-0.009	-0.013
0.015	-0.018	-0.017
0.018	-0.005	-0.001
0.016	-0.009	0.001
0.014	-0.009	-0.017
0.006	-0.018	-0.020
0.001	-0.008	-0.008
0.008	0.003	-0.002
0.010	-0.004	-0.019
0.014	-0.011	-0.023
0.016	-0.013	-0.017
0.016	-0.009	-0.009
0.007	0.001	-0.019
0.001	-0.012	-0.029
0.001	-0.041	-0.028
0.010	-0.029	-0.039
0.010	-0.018	-0.041
0.008	-0.012	-0.069
0.011	-0.018	-0.072
0.009	-0.012	-0.045
0.012	-0.004	-0.031
0.007	-0.018	-0.033
0.007	-0.017	-0.016
0.004	-0.011	-0.025
0.012	-0.039	-0.024
0.014	-0.031	-0.026
0.016	-0.040	-0.036
0.020	-0.046	-0.035
0.019	-0.034	-0.039
0.005	-0.028	-0.028
-0.000	-0.023	-0.026
0.011	-0.048	-0.026
0.010	-0.040	-0.025
0.021	-0.033	-0.032
0.018	-0.042	-0.065
0.021	-0.041	-0.074
0.017	-0.040	-0.062
0.015	-0.023	-0.043
0.009	-0.040	-0.052
0.002	-0.036	-0.065
0.004	-0.032	-0.056
0.013	-0.030	-0.061
0.014	-0.013	-0.053
0.018	-0.036	-0.066
0.022	-0.045	-0.064
0.012	-0.060	-0.069
-0.000	-0.093	-0.072
0.003	-0.119	-0.069
0.011	-0.106	-0.065
0.010	-0.112	-0.078
0.009	-0.105	-0.065
0.008	-0.104	-0.072
0.010	-0.101	-0.071
0.007	-0.107	-0.093
0.006	-0.114	-0.121
-0.001	-0.112	-0.150
-0.003	-0.113	-0.145
0.008	-0.103	-0.171
0.005	-0.115	-0.178
0.012	-0.123	-0.170
0.017	-0.127	-0.160
0.014	-0.115	-0.187
0.011	-0.128	-0.196
0.002	-0.168	-0.179
0.004	-0.228	-0.179
0.015	-0.234	-0.197
0.014	-0.231	-0.177
0.015	-0.230	-0.229
0.011	-0.255	-0.226
0.006	-0.243	-0.214
0.007	-0.223	-0.201
0.006	-0.253	-0.230
0.000	-0.219	-0.216
-0.004	-0.222	-0.237
0.004	-0.217	-0.218
0.011	-0.197	-0.218
0.014	-0.180	-0.236
0.017	-0.160	-0.247
0.019	-0.162	-0.244
0.007	-0.176	-0.272
-0.003	-0.194	-0.258
0.009	-0.200	-0.257
0.013	-0.209	-0.243
0.018	-0.209	-0.223
0.020	-0.190	-0.249
0.027	-0.216	-0.259
0.018	-0.228	-0.277
0.019	-0.249	-0.245
0.016	-0.248	-0.231
0.007	-0.231	-0.259
0.007	-0.237	-0.239
0.015	-0.207	-0.290
0.016	-0.209	-0.264
0.017	-0.239	-0.277
0.022	-0.257	-0.273
0.012	-0.241	-0.261
-0.001	-0.225	-0.221
0.005	-0.258	-0.252
0.014	-0.243	-0.284
0.012	-0.264	-0.307
0.011	-0.261	-0.342
0.012	-0.238	-0.324
0.014	-0.233	-0.334
0.010	-0.216	-0.340
0.009	-0.206	-0.304
0.004	-0.229	-0.255
0.005	-0.229	-0.264
0.013	-0.216	-0.295
0.015	-0.191	-0.313
0.014	-0.189	-0.304
0.020	-0.195	-0.296
0.017	-0.204	-0.299
0.010	-0.178	-0.260
0.000	-0.185	-0.237
0.005	-0.192	-0.267
0.014	-0.218	-0.277
0.019	-0.205	-0.246
0.019	-0.170	-0.244
0.021	-0.175	-0.233
0.016	-0.171	-0.199
0.016	-0.167	-0.182
0.012	-0.165	-0.195
0.013	-0.159	-0.186
0.005	-0.123	-0.158
0.007	-0.106	-0.174
0.013	-0.089	-0.181
0.019	-0.100	-0.177
0.022	-0.102	-0.168
0.023	-0.101	-0.169
0.006	-0.098	-0.176
0.002	-0.113	-0.208
0.011	-0.131	-0.185
0.011	-0.103	-0.194
0.017	-0.087	-0.176
0.014	-0.100	-0.180
0.019	-0.085	-0.178
0.016	-0.076	-0.172
0.013	-0.072	-0.165
0.007	-0.105	-0.150
0.003	-0.103	-0.157
0.007	-0.080	-0.148
0.014	-0.065	-0.176
0.014	-0.068	-0.158
0.016	-0.089	-0.150
0.020	-0.084	-0.154
0.017	-0.089	-0.121
0.003	-0.096	-0.106
0.007	-0.115	-0.137
0.014	-0.090	-0.127
0.016	-0.070	-0.138
0.017	-0.069	-0.109
0.015	-0.069	-0.129
0.012	-0.048	-0.125
0.008	-0.035	-0.107
0.009	-0.036	-0.096
-0.001	-0.047	-0.075
0.001	-0.028	-0.063
0.012	-0.018	-0.064
0.013	-0.012	-0.067
0.016	-0.018	-0.076
0.021	-0.028	-0.070
0.016	-0.038	-0.082
0.012	-0.045	-0.074
0.003	-0.067	-0.071
0.005	-0.087	-0.060
0.010	-0.055	-0.082
0.013	-0.046	-0.081
0.015	-0.060	-0.096
0.017	-0.051	-0.081
0.011	-0.045	-0.085
0.009	-0.022	-0.070
0.007	-0.049	-0.078
0.010	-0.046	-0.072
0.006	-0.049	-0.067
0.009	-0.044	-0.057
0.014	-0.029	-0.068
0.020	-0.026	-0.046
0.025	-0.015	-0.065
0.025	-0.008	-0.059
0.006	-0.013	-0.070
0.000	-0.020	-0.041
0.009	-0.037	-0.044
0.011	-0.026	-0.052
0.018	-0.013	-0.083
0.011	-0.013	-0.073
0.018	-0.013	-0.064
0.019	-0.001	-0.044
0.011	0.006	-0.057
0.005	-0.016	-0.069
-0.002	-0.006	-0.047
0.005	-0.006	-0.039
0.011	-0.008	-0.043
0.013	0.001	-0.046
0.014	-0.014	-0.038
0.018	-0.007	-0.048
0.015	0.002	-0.046
0.001	-0.011	-0.032
0.002	-0.049	-0.033
0.012	-0.033	-0.031
0.011	-0.022	-0.023
0.011	-0.014	-0.026
0.019	-0.006	-0.034
0.016	-0.001	-0.033
0.011	0.002	-0.022
0.017	-0.006	-0.016
0.009	-0.018	-0.018
0.005	-0.041	-0.031
0.010	-0.030	-0.032
0.010	-0.034	-0.028
0.018	-0.032	-0.018
0.023	-0.014	-0.040
0.022	-0.000	-0.030
0.014	-0.006	-0.021
0.004	-0.014	-0.026
0.005	-0.029	-0.031
0.013	-0.042	-0.016
0.014	-0.034	-0.045
0.014	-0.019	-0.036
0.022	-0.010	-0.027
0.018	-0.000	-0.012
0.015	0.009	-0.005
0.009	-0.003	-0.022
0.011	-0.004	-0.009
0.007	-0.005	0.002
0.010	-0.012	0.004
0.013	-0.002	-0.006
0.017	-0.001	-0.008
0.021	-0.014	-0.021
0.017	-0.000	-0.013
0.006	0.008	-0.004
-0.001	-0.002	0.003
0.007	-0.017	-0.006
0.008	-0.003	-0.002
0.016	-0.001	-0.009
0.011	-0.011	-0.015
0.016	-0.003	-0.012
0.021	0.009	-0.007
0.015	0.010	-0.003
0.002	0.015	-0.010
-0.003	0.016	0.002
0.005	0.010	0.007
0.017	-0.005	0.008
0.015	0.001	0.012
0.021	-0.001	0.001
0.022	-0.006	-0.010
0.014	-0.005	-0.007
0.003	0.003	0.007
0.005	-0.028	0.006
0.015	-0.027	0.010
0.017	-0.019	-0.007
0.017	-0.003	-0.007
0.016	0.000	-0.011
0.022	0.010	-0.002
0.018	-0.001	0.000
0.022	-0.005	-0.006
0.009	-0.005	0.007
0.003	0.000	0.017
0.009	0.009	0.021
0.009	0.007	0.004
0.015	-0.001	-0.000
0.016	0.012	-0.011
0.013	0.013	-0.002
0.013	0.014	0.005
0.003	0.005	0.002
0.003	-0.014	0.005
0.010	-0.004	0.005
0.010	0.003	0.000
0.012	0.015	-0.011
0.018	0.004	-0.018
0.013	-0.009	-0.021
0.009	0.005	-0.018
0.005	-0.006	-0.009
0.005	0.004	-0.002
0.003	0.011	-0.002
0.010	0.005	0.002
0.015	0.003	-0.004
0.018	0.003	-0.006
0.025	0.001	-0.018
0.020	0.006	-0.013
0.009	0.021	-0.012
0.002	0.020	-0.011
0.010	0.003	-0.020
0.015	0.000	-0.027
0.019	0.007	-0.016
0.016	0.004	-0.029
0.019	0.005	-0.029
0.024	0.009	-0.010
0.014	0.011	0.001
0.008	0.018	0.008
0.010	0.021	0.017
0.015	0.020	0.016
0.019	0.013	0.012
0.018	0.015	0.021
0.019	-0.001	0.000
0.022	0.013	-0.004
0.009	0.016	-0.005
0.002	0.016	-0.008
0.006	-0.022	-0.011
0.014	-0.015	0.002
0.014	-0.008	0.005
0.014	0.002	-0.029
0.018	-0.011	-0.024
0.022	0.004	-0.023
0.017	0.004	-0.016
0.011	0.002	-0.007
0.005	-0.009	-0.012
-0.001	-0.003	-0.008
0.005	0.007	-0.003
0.010	0.001	-0.004
0.018	-0.000	-0.003
0.024	-0.005	-0.000
0.019	0.001	0.000
0.015	0.007	-0.009
0.009	-0.004	-0.004
0.008	-0.020	0.004
0.014	-0.002	0.002
0.019	-0.011	-0.004
0.014	-0.008	-0.021
0.017	-0.006	-0.025
0.015	-0.006	-0.010
0.012	-0.015	-0.001
0.007	-0.025	0.003
0.003	-0.008	0.010
-0.004	-0.010	0.013
0.003	-0.017	0.019
0.015	-0.018	-0.005
0.018	-0.015	0.003
0.022	-0.026	-0.009
0.020	-0.027	-0.020
0.006	-0.016	-0.018
0.002	-0.031	-0.010
0.010	-0.040	-0.005
0.011	-0.023	-0.012
0.018	-0.008	-0.014
0.016	-0.012	-0.032
0.024	-0.003	-0.026
0.020	-0.012	-0.005
0.016	0.001	-0.017
0.009	0.007	-0.023
0.007	0.011	-0.015
0.010	0.012	-0.020
0.014	-0.001	-0.024
0.012	-0.004	-0.019
0.016	-0.013	-0.048
0.021	-0.013	-0.053
0.015	-0.006	-0.048
0.008	0.002	-0.034
0.010	-0.035	-0.024
0.017	-0.031	-0.031
0.013	-0.040	-0.033
0.015	-0.031	-0.044
0.019	-0.033	-0.059
0.022	-0.029	-0.043
0.018	-0.015	-0.026
0.022	-0.021	-0.027
0.006	-0.021	-0.038
0.004	-0.017	-0.027
0.008	-0.020	-0.050
0.006	-0.047	-0.067
0.017	-0.051	-0.062
0.020	-0.036	-0.062
0.016	-0.032	-0.088
0.016	-0.031	-0.079
0.012	-0.039	-0.091
0.010	-0.078	-0.072
0.020	-0.079	-0.075
0.017	-0.093	-0.057
0.018	-0.067	-0.083
0.016	-0.071	-0.077
0.009	-0.066	-0.064
0.010	-0.068	-0.055
0.010	-0.071	-0.068
0.010	-0.093	-0.076
0.008	-0.079	-0.080
0.014	-0.096	-0.072
0.017	-0.099	-0.090
0.020	-0.088	-0.089
0.023	-0.111	-0.130
0.021	-0.155	-0.108
0.009	-0.141	-0.120
0.010	-0.140	-0.100
0.016	-0.169	-0.119
0.011	-0.155	-0.139
0.018	-0.169	-0.124
0.016	-0.188	-0.195
0.021	-0.158	-0.182
0.011	-0.144	-0.187
0.005	-0.153	-0.202
0.001	-0.142	-0.197
0.002	-0.119	-0.217
0.007	-0.145	-0.205
0.013	-0.164	-0.226
0.013	-0.163	-0.237
0.017	-0.154	-0.209
0.022	-0.147	-0.195
0.007	-0.189	-0.204
-0.003	-0.164	-0.233
0.004	-0.194	-0.214
0.010	-0.180	-0.220
0.010	-0.177	-0.240
0.013	-0.173	-0.241
0.018	-0.182	-0.248
0.021	-0.203	-0.270
0.016	-0.233	-0.260
0.016	-0.213	-0.238
0.007	-0.234	-0.234
0.011	-0.296	-0.262
0.013	-0.275	-0.236
0.014	-0.234	-0.252
0.016	-0.279	-0.238
0.018	-0.292	-0.266
0.015	-0.256	-0.285
0.009	-0.278	-0.269
0.010	-0.270	-0.270
0.004	-0.243	-0.295
0.013	-0.242	-0.346
0.014	-0.261	-0.311
0.019	-0.238	-0.306
0.021	-0.282	-0.316
0.016	-0.274	-0.356
0.019	-0.279	-0.339
0.014	-0.294	-0.362
0.010	-0.324	-0.359
0.007	-0.331	-0.348
0.008	-0.319	-0.367
0.016	-0.322	-0.337
0.021	-0.313	-0.348
0.025	-0.338	-0.290
0.024	-0.290	-0.283
0.005	-0.307	-0.280
0.005	-0.264	-0.237
0.012	-0.270	-0.237
0.011	-0.285	-0.274
0.015	-0.265	-0.290
0.009	-0.225	-0.288
0.018	-0.193	-0.287
0.010	-0.224	-0.248
0.012	-0.208	-0.231
0.006	-0.180	-0.220
0.008	-0.152	-0.200
0.010	-0.142	-0.193
0.016	-0.140	-0.223
0.011	-0.132	-0.214
0.020	-0.141	-0.190
0.027	-0.131	-0.224
0.020	-0.128	-0.192
0.008	-0.125	-0.204
0.012	-0.157	-0.202
0.018	-0.167	-0.204
0.016	-0.161	-0.218
0.015	-0.155	-0.211
0.012	-0.136	-0.196
0.018	-0.111	-0.213
0.013	-0.104	-0.183
0.011	-0.101	-0.168
0.003	-0.117	-0.139
-0.001	-0.127	-0.119
0.004	-0.108	-0.100
0.008	-0.101	-0.096
0.011	-0.111	-0.130
0.016	-0.117	-0.124
0.017	-0.110	-0.116
0.014	-0.119	-0.147
0.007	-0.113	-0.128
0.010	-0.114	-0.110
0.019	-0.092	-0.114
0.021	-0.074	-0.112
0.023	-0.052	-0.127
0.023	-0.051	-0.118
0.014	-0.045	-0.102
0.008	-0.058	-0.085
0.007	-0.072	-0.096
0.002	-0.052	-0.092
0.002	-0.047	-0.092
0.007	-0.071	-0.095
0.014	-0.058	-0.097
0.015	-0.053	-0.097
0.020	-0.049	-0.095
0.021	-0.085	-0.089
0.001	-0.062	-0.071
0.001	-0.071	-0.087
0.008	-0.072	-0.085
0.012	-0.050	-0.074
0.017	-0.041	-0.078
0.014	-0.067	-0.078
0.018	-0.050	-0.081
0.014	-0.051	-0.083
0.012	-0.060	-0.115
0.007	-0.054	-0.094
0.004	-0.042	-0.072
0.009	-0.028	-0.058
0.014	-0.021	-0.089
0.016	-0.026	-0.093
0.019	-0.036	-0.092
0.020	-0.037	-0.091
0.013	-0.075	-0.082
0.004	-0.053	-0.095
0.004	-0.057	-0.093
0.011	-0.055	-0.066
0.014	-0.036	-0.068
0.014	-0.020	-0.062
0.018	-0.036	-0.066
0.021	-0.030	-0.054
0.017	-0.017	-0.042
0.007	-0.027	-0.060
0.004	-0.032	-0.062
0.004	-0.028	-0.064
0.013	-0.033	-0.069
0.010	-0.031	-0.064
0.017	-0.030	-0.057
0.020	-0.039	-0.061
0.020	-0.042	-0.065
0.010	-0.055	-0.095
0.013	-0.048	-0.076
0.011	-0.074	-0.054
0.020	-0.056	-0.046
0.017	-0.037	-0.055
0.019	-0.027	-0.053
0.016	-0.020	-0.058
0.011	-0.016	-0.049
0.011	-0.037	-0.045
0.006	-0.041	-0.041
0.004	-0.026	-0.035
0.005	-0.024	-0.022
0.014	-0.011	-0.026
0.014	-0.003	-0.049
0.018	0.001	-0.039
0.018	-0.014	-0.034
0.020	-0.008	-0.044
0.005	0.004	-0.053
0.007	-0.011	-0.046
0.014	-0.026	-0.035
0.020	-0.014	-0.025
0.024	-0.003	-0.040
0.017	-0.010	-0.041
0.024	-0.021	-0.037
0.022	-0.007	-0.026
0.014	-0.007	-0.029
0.007	-0.027	-0.022
0.004	-0.014	-0.007
0.009	-0.007	-0.005
0.014	-0.004	-0.004
0.011	0.007	-0.014
0.015	0.002	-0.021
0.018	-0.005	-0.009
0.010	-0.003	-0.027
-0.001	0.001	-0.021
0.006	-0.027	-0.012
0.010	-0.018	-0.003
0.012	-0.010	-0.008
0.011	0.004	-0.013
0.014	-0.008	-0.020
0.019	-0.004	-0.017
0.009	0.002	-0.029
0.001	-0.003	-0.017
-0.002	0.001	-0.015
0.001	0.015	-0.001
0.012	0.019	0.001
0.012	0.009	0.002
0.013	0.005	0.005
0.015	-0.012	0.008
0.015	-0.004	-0.008
0.006	-0.002	-0.011
0.003	0.006	-0.010
0.005	-0.013	0.001
0.010	-0.012	0.001
0.011	-0.020	-0.012
0.014	-0.001	-0.019
0.013	-0.004	-0.014
0.011	0.003	-0.002
0.005	0.009	-0.018
0.002	-0.006	-0.011
0.002	-0.005	0.003
0.009	0.001	0.009
0.014	0.011	0.016
0.022	0.020	-0.012
0.022	0.016	-0.007
0.029	0.015	-0.021
0.029	0.022	-0.021
0.014	0.025	-0.017
0.007	-0.003	-0.001
0.012	-0.015	0.001
0.014	-0.003	0.008
0.023	0.005	-0.003
0.016	0.001	-0.017
0.022	0.009	-0.013
0.018	0.016	-0.004
0.015	0.005	0.015
0.012	-0.000	0.018
0.009	0.011	0.016
0.013	0.008	0.021
0.015	-0.011	0.010
0.019	-0.005	-0.003
0.022	-0.021	-0.006
0.029	-0.011	-0.001
0.018	-0.005	0.001
0.004	0.008	0.010
0.004	-0.016	0.015
0.010	-0.008	0.012
0.016	0.005	-0.002
0.022	0.015	-0.027
0.023	0.001	-0.022
0.021	0.002	-0.013
0.015	0.007	0.001
0.007	0.007	-0.014
0.000	0.002	-0.009
0.001	0.013	-0.005
0.008	0.026	0.006
0.009	0.015	0.002
0.018	0.014	-0.008
0.024	0.002	-0.005
0.021	0.005	-0.004
0.006	0.013	-0.002
0.006	-0.006	0.006
0.007	-0.035	0.006
0.015	-0.033	0.009
0.013	-0.019	0.003
0.017	-0.022	-0.022
0.017	-0.017	-0.022
0.012	-0.008	-0.003
0.011	-0.001	0.000
0.007	-0.012	0.002
0.004	-0.024	0.010
0.009	-0.008	0.006
